,racquet_img,racquet_name,racquet_rating,racquet_price,racquet_desc,racquet_swingweight,racquet_composition,racquet_power,racquet_stroke_style,racquet_swing_speed,racquet_colors,racquet_grip_type,racquet_head_size_sq_in,racquet_length_in,racquet_balance_in,racquet_strung_weight_oz,racquet_balance_HH_HL,racquet_stiffness,racquet_avg_beam_width,racquet_mains,racquet_crosses,racquet_tension_lower,racquet_tension_upper
107,https://img.tennis-warehouse.com/watermark/rs.php?path=BRULS5-1.jpg&nw=455,Wilson Burn 100ULS v5,4.8,169.0," Introducing the Burn 100ULS v5!  Updated with a new cosmetic, this light spin monster is perfectly weighted for strong beginners, rising juniors and improving intermediates. With its low swingweight, this racquet's easy acceleration will enable you to attack the ball with vicious stroke speed. Factor in the 18x16 Spin Effect string pattern and you have an extremely spin friendly racquet. Made of firm Carbon Fiber Graphite this point and shoot weapon has a very crisp and lively response, with a very even and predictable feel across the entire string bed. The Burn also comes with Parallel Drilling for a more comfortable and forgiving feel at impact. Ultimately, with the Burn 100 ULS, Wilson gives the improving player a an extremely user-friendly path to pace and spin.   ",301.0,Carbon Fiber Graphite,Low-Medium,Medium-Full,Medium-Fast,Orange,Wilson Pro Performance,100.0,27.0,13.37,9.7,1.0,67.0,24.0,18.0,16.0,50.0,60.0
108,https://img.tennis-warehouse.com/watermark/rs.php?path=WTRI5-1.jpg&nw=455,Wilson Triad Five,5.0,209.0," Wilson's Triad Five combines ""best of class"" comfort with controllable power and easy access to spin. At only 10 ounces strung, this racquet is suitable for beginners, but it also packs enough stability for rising intermediate or senior doubles specialist. With its 103 square inch head, this racquet is more forgiving and powerful than a typical midplus racquet while also delivering enough precision to place the ball effectively. This racquet's truly exceptional comfort comes in part from it's Triad Technology, which gives it one of the lowest stiffness ratings of any racquet currently available. It also comes with Power Holes, which enables the string bed to soak up additional vibration and transfer more power to your shot.From the baseline the Triad Five offers a very arm-friendly hitting experience. The extended length (27.25"") will enable you to attack the ball with extra momentum, and the head heavy balance comes in handy when redirecting heavy pace or driving the ball through the court. There's also more than enough spin-potential to bring the ball down hard. At net this stick feels wonderfully solid at impact, and there is plenty of power for closing out points. The Triad Five also shines on serve where the extra length translates into a nice boost in power. Players looking for a forgiving midplus racquet with impressive comfort and easy power should give this racquet a serious look. ",324.0,Graphite,Medium,Medium,Medium,Red,Wilson Synthetic,103.0,27.25,14.37,10.0,-6.0,,26.0,16.0,20.0,50.0,60.0
109,https://img.tennis-warehouse.com/watermark/rs.php?path=53OS-1.jpg&nw=455,Wilson Hyper Hammer 5.3 Stretch OS,4.8,139.0," This racquet comes pre-strung for added convenience and value!One of the most popular selling Hyper Carbon models. Although light and maneuverable with a slight head heavy balance, the 5.3 Oversize is not as top-heavy as most other Hammer models. At 27.5 inches, it provides a little more leverage and reach than a standard length racquet, without impeding reaction to balls hit close to the body. Doubles players may favor the Oversize because of the the power provided on serve with plenty of pop and forgiveness at net. Recommended to beginner and intermediate players. ",301.0,15% Hyper Carbon / 85% Graphite,Medium,Medium,Medium,Black & White w/ Gold highlights,Cushion Aire Conform Grip,110.0,27.5,14.8,9.0,-8.0,70.0,26.0,16.0,20.0,55.0,65.0
118,https://img.tennis-warehouse.com/watermark/rs.php?path=HSPDPL-1.jpg&nw=455,Head Speed Pro Legend,4.9,309.0," Introducing the Head Speed Pro Legend! Endorsed by Novak Djokovic, this special cosmetic version offers the same specs and playability as the standard version. Defined by a traditional 18x20 string pattern, this stick delivers a low and laser-like trajectory, making it great for players who like driving the ball through the court. Other features include a 330+ swingweight, giving it enough stability to redirect heavy pace while also offering plenty of pop to those who can leverage its mass. For 2024, in addition to giving this racquet a slightly softer feel and moving the target unstrung balance from 9 to 10HL, Head adds Auxetic 2 to the layup, a uniquely flexible material in the yolk and handle to optimize the racquet's feel and response. The Speed Pro also benefits from Graphene 360+ (labeled Graphene inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, the Speed Pro Legend is an obvious choice for experienced players who want surgical targeting and great feel. The beautiful black cosmetic is a nice bonus. ",333.0,Auxetic 2/Graphene Inside/Graphite,Low,Full,Fast,Black,Head Hydrosorb Pro,100.0,27.0,12.8,11.6,6.0,60.0,23.0,18.0,20.0,48.0,57.0
119,https://img.tennis-warehouse.com/watermark/rs.php?path=HSPMPL-1.jpg&nw=455,Head Speed MP Legend,4.8,299.0," Introducing the Speed MP Legend! Featuring the same specs and playability as the standard Speed MP 2024, this racquet sports a sleek black cosmetic. On the court, this stick not only feels rock-solid on groundies and volleys, but it also rewards full cuts with enough power to close out points. For 2024, in addition to a slightly more flexible and arm-friendly stiffness rating, Head adds Auxetic 2 to the layup, a uniquely flexible material in the yoke and handle to optimize the feel and response. The Speed MP also benefits from Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, the Speed MP Legend is a great option for intermediate and advanced players who want controllable power and great feel. The limited edition cosmetic is a nice bonus.  ",330.0,Auxetic 2/Graphene 360+/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black,Head Hydrosorb Pro,100.0,27.0,13.0,11.1,4.0,60.0,23.0,16.0,19.0,48.0,57.0
120,https://img.tennis-warehouse.com/watermark/rs.php?path=HSPDP-1.jpg&nw=455,Head Speed Pro,4.4,309.0," Endorsed by Novak Djokovic, the Head Speed Pro 2024 continues its reign as one of the game's most versatile player’s racquets. As with previous generations, this update features a traditional 18x20 string pattern, giving it a low and laser-like trajectory, making it great for players who like driving the ball through the court. Other features include a 330+ swingweight, giving it enough stability to redirect heavy pace while also offering plenty of pop to those who can leverage its mass. For 2024, in addition to giving this racquet a slightly softer feel and moving the target unstrung balance from 9 to 10HL, Head adds Auxetic 2 to the layup, a uniquely flexible material in the yolk and handle to optimize the racquet's feel and response. The Speed Pro also benefits from Graphene 360+ (labeled Graphene inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, with incremental tweaks to the feel, the Speed Pro 2024 keeps a good thing going. Experienced players looking for a stable weapon with precise targeting and great feel will not be disappointed.   ",333.0,Auxetic 2/Graphene Inside/Graphite,Low,Full,Fast,White/Black,Head Hydrosorb Pro,100.0,27.0,12.8,11.6,6.0,60.0,23.0,18.0,20.0,48.0,57.0
121,https://img.tennis-warehouse.com/watermark/rs.php?path=HSPDM-1.jpg&nw=455,Head Speed MP,4.8,299.0," For 2024, Head updates the Speed MP with Auxetic 2 while also keeping the impressive comfort and responsiveness of previous generations. Compared to the Speed Pro, the Speed MP 2024 not only offers easier access to spin, but it also has a slightly higher launch angle for easier access to depth. With its 325+ swingweight, the Speed MP feels rock solid on groundies and volleys and it rewards full cuts with enough power to close out points. For 2024, in addition to a slightly more flexible and arm-friendly stiffness rating, Head adds Auxetic 2 to the layup, a uniquely flexible material in the yoke and handle to optimize the feel and response. The Speed MP also benefits from Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, with subtle updates to the feel for 2024, the Speed MP continues to be a great option for intermediate and advanced players who want controllable power and great feel. ",330.0,Auxetic 2/Graphene 360+/Graphite,Low-Medium,Medium-Full,Medium-Fast,White/Black,Head Hydrosorb Pro,100.0,27.0,13.0,11.1,4.0,60.0,23.0,16.0,19.0,48.0,57.0
122,https://img.tennis-warehouse.com/watermark/rs.php?path=HSPDML-1.jpg&nw=455,Head Speed MP L,5.0,284.0," With the introduction of the Speed MP L 2024, Head puts the controllable power and great feel of the Speed MP into a lighter, faster package. At 10.5 ounces strung, this racquet gives improving intermediate players a user-friendly tool for honing their craft and rising to the next level. In addition to its 16x19 string pattern and spin-friendly targeting, the Speed MP L has a 60-RA beam stiffness, making it one of the most arm-friendly members of its class. It also packs a sub 320 swingweight, which makes it easy for less advanced players to maximize stroke speed when loading the ball with pace and spin. Notable technologies include Auxetic 2, a uniquely flexible material in the yolk and handle to optimize the feel and response. The Speed MP L also benefits from Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, with this light version of the Speed MP, Head gives rising intermediate players the perfect entry point into the controllable power and great feel of the Speed family. The arm-friendly comfort is a nice bonus. ",313.0,Auxetic 2/Graphene 360+/Graphite,Low-Medium,Medium-Full,Medium-Fast,White/Black,Head Hydrosorb Pro,100.0,27.0,13.18,10.4,3.0,60.0,23.0,16.0,19.0,48.0,57.0
123,https://img.tennis-warehouse.com/watermark/rs.php?path=HSPDTM-1.jpg&nw=455,Head Speed Team,5.0,274.0," Head makes big changes to the Speed Team for 2024! Updated with a generous 105 square inch head, this 10-ounce racquet is ideal for rising intermediate players who want to sharpen their skills with the help of a larger and more forgiving head size. It should also work well for the dedicated beginner who wants a racquet that will reward continued improvement. In addition to its plush comfort, this racquet boasts a low swingweight, which translates to easy acceleration from the baseline and quick handling at net. It also has an open 16x19 string pattern (and large ""spin window""), making it easy to control the ball's depth and trajectory with spin. Additional features include a very arm-friendly 61-RA stiffness coupled with a slightly extended length for added momentum on groundies and serves. Technologies include Auxetic 2, a uniquely flexible material in the yolk and handle to optimize the feel and response. The Speed Team also benefits from Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, this update to the Speed Team checks all the right boxes. Improving players looking for a speedy and comfortable racquet with an easy learning curve should love this one. ",306.0,Auxetic 2/Graphene 360+/Graphite,Medium,Medium,Medium,White/Black,Head Hydrosorb Pro,105.0,27.2,13.18,10.0,3.0,61.0,24.0,16.0,19.0,48.0,57.0
124,https://img.tennis-warehouse.com/watermark/rs.php?path=SPDP-1.jpg&nw=455,Head Speed Pro,4.8,164.0," Endorsed by Novak Djokovic, the Head Speed Pro has earned its reputation as one of the game’s most versatile player’s racquets. As with previous generations, this 2022 update combines the precision of an 18x20 string pattern with a near perfect balance of speed and stability. The upshot is a racquet that not only plows through the ball effectively but also moves fast when the pressure is on. In addition to delivering the connected feel that advanced players crave, the Speed Pro packs more than enough spin-potential to bring the ball down effectively. Technologies include a uniquely flexible Auxetic construction in the yoke, which is designed to calibrate ball feedback to stroke speed and impact location. As with the previous generation, this update has Graphene 360+, giving it polarized weighting for easier power along with SpiralFibers for better ball feedback. Ultimately, the Speed Pro 2022 is one of the most impressive updates we've seen in a while. Experienced players looking for extremely precise targeting and exceptional feel should love this one. ",,,,,,,,,,,,,,,,,,
125,https://img.tennis-warehouse.com/watermark/rs.php?path=SPDM-1.jpg&nw=455,Head Speed MP,4.6,164.0," The latest update to the Speed MP doubles down on the outstanding feel and controllable power that has long defined the Speed franchise. Compared to the Speed Pro, the Speed MP 2022 is not only lighter and faster, it also packs a more modern and spin-friendly string pattern. Ball feedback is impressive thanks in part to its classic straight beam and sub 65-RA. For 2022, Head keeps Graphene 360+, which combines the stability and power of Graphene 360 with SpiralFibers in the lower head for a cleaner feel at impact. Head also adds a uniquely flexible Auxetic construction in the yoke, which calibrates ball feedback to impact force. Intermediate and advanced players looking for controllable power and great feel will love this one. ",,,,,,,,,,,,,,,,,,
126,https://img.tennis-warehouse.com/watermark/rs.php?path=GXSMPR-1.jpg&nw=455,Head Graphene XT Speed MP,4.9,109.0," Pre-strung with a synthetic gut for added convenience and value!Head reintroduces the Graphene XT Speed MP. This modern player's racquet does not skimp on speed or precision. Although weighted for intermediates, this stick should also work well for the advanced player who is ready to switch to a faster, more maneuverable option. At 11.1 ounces, the Speed MP accelerates with ease and delivers impressive accuracy on full cuts. The open 16x19 string pattern puts a tight grip on the ball, making for easy topspin and slice. Thanks to Graphene XT in the shaft, Head is able to move extra mass to the grip and tip, giving the player easier access to power. From the baseline, this racquet's whippy feel and open 16x19 string pattern provide the ingredients for explosive cuts and big spin. The light weight and quick handling is ideal for hitting forehand winners on the run. In addition to being a great baseline stick, the Graphene XT Speed MP delivers solid performance at net. Our TW playtesters noted good stability for a light racquet along with enough pop to stick the ball deep. We also found that the maneuverability and lively feel translated into penetrating serves with plenty of action on kickers and slices. Best suited to intermediate through advanced players in search of a maneuverable player's racquet that delivers all the precision, spin and power needed for high level tennis. The great price is hard to resist! ",320.0,Graphene XT/Graphite,Low-Medium,Full,Fast,White / Black,Head Hydrosorb Comfort,100.0,27.0,13.0,11.1,4.0,67.0,22.0,16.0,19.0,48.0,57.0
127,https://img.tennis-warehouse.com/watermark/rs.php?path=GXSS-1.jpg&nw=455,Head Graphene XT Speed S,5.0,109.0," Pre-strung with a synthetic gut for added convenience and value!The Head Graphene XT Speed S replaces the Graphene Speed S. Like it's predecessor, this update offers the benefits of the standard midplus version but in a slightly faster and more maneuverable package. The result is a racquet that should allow a wide range of intermediates to create effective pace and spin. With the addition of a stronger and lighter form of graphene in the shaft (called Graphene XT), Head is able to reposition even more weight to the grip and tip. The result is a racquet that offers smoother acceleration and easier access to power. With its near even balance, the Speed S has sufficient weight in the head to keep the racquet stable and comfortable against all but the heaviest levels of pace. From the baseline this racquet feels mobile and precise, with plenty of pop available to those who like to turn up the heat. At net the Speed S is fast enough for rapid exchanges but also quite stable for its weight class. Finally, aggressive serves should like how easily this stick whips through contact, a fact that should allow aggressive servers to dial up the pace and spin. With its fast feel, crisp response and controllable power, this version of the Speed S is a very solid option for intermediates who want solid performance from all areas of the court. ",317.0,Graphene XT/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black/ White,Hydrosorb Pro,100.0,27.0,13.35,10.7,1.0,68.0,22.333334,16.0,19.0,48.0,57.0
128,https://img.tennis-warehouse.com/watermark/rs.php?path=HBOOMP-1.jpg&nw=455,Head Boom Pro,5.0,309.0," Head adds another chapter to the Boom Pro! As the heaviest member of the Boom family, the Boom Pro 2024 packs more stability and mass-based power than the other models in the Boom family. It also has more control thanks to a surgical 98 square-inch head. Like the previous generation, this racquet features a unique head shape, which creates a more forgiving contact zone in the upper hoop along with a larger spin window. The result is a uniquely comfortable modern player's racquet with near effortless access to power and spin. For 2024, Head updates this racquet with Auxetic 2, a uniquely flexible material in the yoke and handle to optimize the response. Other technologies include a Morph Beam, which blends box and angular cross sections to combine classic control and feel with impressive stability and power. The Boom Pro also features Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, with incremental tweaks to the feel and response, the Boom Pro remains a great option for intermediate and advanced players in search of a comfortable modern player's racquet. ",323.0,Auxetic 2/Graphene Inside/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black/Coral,Hydrosorb Pro,98.0,27.0,12.59,11.5,7.0,64.0,21.833334,16.0,19.0,48.0,57.0
129,https://img.tennis-warehouse.com/watermark/rs.php?path=HBOOMM-1.jpg&nw=455,Head Boom MP,4.3,299.0," Introducing the second generation of the Boom MP! At 11 ounces strung and boasting a sub 320 swingweight, the Boom MP 2024 offers explosive speed from the baseline and quick handling at net. It also features a unique head shape, which creates a more forgiving contact zone in the upper hoop along with a larger spin window. The result is a uniquely comfortable modern player's racquet with near effortless access to power and spin. For 2024, Head updates this racquet with Auxetic 2, a uniquely flexible material in the yoke and handle to optimize the response. Other technologies include a Morph Beam, which blends box and angular cross sections to combine classic control and feel with impressive stability and power. The Boom MP also features Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, with this 2024 update, the Boom MP continues to be a great option for intermediate and advanced players who want a speedy and comfortable player's racquet with easy access to power and spin. ",317.0,Auxetic 2/Graphene Inside/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black/Coral,Hydrosorb Pro,100.0,27.0,12.79,11.0,6.0,62.0,23.333334,16.0,19.0,48.0,57.0
130,https://img.tennis-warehouse.com/watermark/rs.php?path=BOOMMA-1.jpg&nw=455,Head Boom MP Mint,5.0,299.0," Introducing the second generation of the Boom MP! At 11 ounces strung and boasting a sub 320 swingweight, the Boom MP 2024 offers explosive speed from the baseline and quick handling at net. It also features a unique head shape, which creates a more forgiving contact zone in the upper hoop along with a larger spin window. The result is a uniquely comfortable modern player's racquet with near effortless access to power and spin. For 2024, Head updates this racquet with Auxetic 2, a uniquely flexible material in the yoke and handle to optimize the response. Other technologies include a Morph Beam, which blends box and angular cross sections to combine classic control and feel with impressive stability and power. The Boom MP also features Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, with this 2024 update, the Boom MP continues to be a great option for intermediate and advanced players who want a speedy and comfortable player's racquet with easy access to power and spin. ",317.0,Auxetic 2/Graphene Inside/Graphite,Low-Medium,Medium-Full,Medium-Fast,Mint!,Hydrosorb Pro,100.0,27.0,12.79,11.0,6.0,62.0,23.0,16.0,19.0,48.0,57.0
131,https://img.tennis-warehouse.com/watermark/rs.php?path=BOOMAA-1.jpg&nw=455,Head Boom MP Arthur Ashe,5.0,319.0," Introducing the Boom MP Arthur Ashe! Featuring the same specs as the standard version, this limited-edition cosmetic showcases the classic silver color of the racquet Ashe used throughout his iconic career. On the court, the Boom MP Arthur Ashe offers explosive speed from the baseline and quick handling at the net. It also features a unique head shape, which creates a more forgiving contact zone in the upper hoop, along with a larger spin window. The result is a uniquely comfortable modern player's racquet with near-effortless access to power and spin. The primary technology is Auxetic 2, a uniquely flexible material in the yoke and handle that optimizes the response. Other technologies include a Morph Beam, which blends box and angular cross sections to combine classic control and feel with impressive stability and power. The Boom MP Arthur Ashe also features Graphene Inside, which strengthens the frame in key locations to provide a more powerful and stable hitting experience. In addition to being a great collectible, this racquet is perfect for intermediate and advanced players who want a speedy and uniquely comfortable player's racquet with easy access to power and spin. ",317.0,Auxetic 2/Graphene Inside/Graphite,Low-Medium,Medium-Full,Medium-Fast,Silver,Hydrosorb Pro,100.0,27.0,12.79,11.0,6.0,62.0,23.0,16.0,19.0,48.0,57.0
132,https://img.tennis-warehouse.com/watermark/rs.php?path=HBOOMT-1.jpg&nw=455,Head Boom Team,5.0,274.0," Rising intermediate players looking for an arm-friendly racquet with easy targeting should give the Boom Team 2024 a very serious look. Like the previous generation, this racquet packs a 102in² head, making it a tad more forgiving and powerful than the Boom MP while also delivering enough spin potential to bring the ball down hard. For 2024, Head softens the beam to deliver a more arm-friendly ride while also adding Auxetic 2, a uniquely flexible material in the yoke and handle to optimize the response. Other technologies include a Morph Beam, which blends box and angular cross sections to combine classic control and feel with impressive stability and power. The Boom Team also features Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, with its easy power and spin-friendly targeting, the Boom Team 2024 remains a great option for intermediate players. The arm-friendly comfort is a nice bonus. ",309.0,Auxetic 2/Graphene Inside/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black/Coral,Hydrosorb Pro,102.0,27.0,13.24,10.2,2.0,62.0,24.0,16.0,19.0,48.0,57.0
133,https://img.tennis-warehouse.com/watermark/rs.php?path=HBTLA-1.jpg&nw=455,Head Boom Team L Mint,4.5,264.0," Head adds another chapter to the Boom Team L! Ideal for beginners and early intermediate players, this racquet is the lightest and most forgiving member of the Boom family. Boasting an ultra comfortable 107 square inch head, the Boom Team L 2024 Mint keeps performance high even when contact is less than perfect. Thanks to an extended 27.4"" length, you'll find dangerous levels of power on serves. Even more impressive is this racquet's raw speed, which not only makes it easier to load the ball with pace but translates into quicker reactions at net. For 2024, Head softens the beam to deliver a more arm-friendly ride while also adding Auxetic 2, a uniquely flexible material in the yoke and handle to optimize the response. Other technologies include a Morph Beam, which blends box and angular cross sections to combine classic control and feel with impressive stability and power. The Boom Team L Mint also features Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, this update is perfect for those who crave maneuverability, power and comfort. ",310.0,Auxetic 2/Graphene Inside/Graphite,Medium,Medium,Medium,Mint,Hydrosorb Pro,107.0,27.4,13.65,9.7,0.0,63.0,24.0,16.0,19.0,48.0,57.0
134,https://img.tennis-warehouse.com/watermark/rs.php?path=HBMPL-1.jpg&nw=455,Head Boom MP L,5.0,284.0," Introducing the Boom MP L 2024! With this new introduction to the Boom family, Head puts the comfort, power and spin of the Boom MP into a lighter, faster package. As such, it gives improving intermediate players the perfect tool for mastering stroke mechanics and rising to the next level. Like other members of the Boom family, this racquet features a unique head shape, which creates a more forgiving contact zone along with a larger spin window. The result is a more comfortable and spin-friendly hitting experience. Notable technologies include Auxetic 2, a uniquely flexible material in the yoke and handle to optimize the response. Other technologies include a Morph Beam, which blends box and angular cross sections to combine classic control and feel with impressive stability and power. The Boom MP also features Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to enhance stability and power. Ultimately, with this new addition to the Boom family, Head gives improving players a very impressive combination of comfort, power, spin and speed. ",301.0,Auxetic 2/Graphene Inside/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black/Coral,Hydrosorb Pro,100.0,27.0,13.18,10.0,3.0,62.0,23.0,16.0,19.0,48.0,57.0
135,https://img.tennis-warehouse.com/watermark/rs.php?path=HBMPLA-1.jpg&nw=455,Head Boom MP L Mint,4.9,284.0," Introducing a special mint-colored version of the Boom MP L 2024! Featuring the same specs as the standard cosmetic, this racquet specializes in comfort and controllable power. It's also extremely fast. As such, it gives improving intermediate players the perfect tool for mastering stroke mechanics and rising to the next level. Like other members of the Boom family, this racquet features a unique head shape, which creates a more forgiving contact zone along with a larger spin window. The result is a more comfortable and spin-friendly hitting experience. Notable technologies include Auxetic 2, a uniquely flexible material in the yoke and handle to optimize the response. Other technologies include a Morph Beam, which blends box and angular cross sections to combine classic control and feel with impressive stability and power. The Boom MP also features Graphene 360+ (labeled Graphene Inside), which strengthens the frame in key locations to enhance stability and power. Ultimately, with this new addition to the Boom family, Head gives improving players a very impressive combination of comfort, power, spin, and speed. The mint cosmetic is a nice bonus. ",301.0,Auxetic 2/Graphene Inside/Graphite,Low-Medium,Medium-Full,Medium-Fast,Mint!,Hydrosorb Pro,100.0,27.0,13.18,10.0,3.0,62.0,23.0,16.0,19.0,48.0,57.0
136,https://img.tennis-warehouse.com/watermark/rs.php?path=XCEEDB-1.jpg&nw=455,Head IG Boom XCeed,4.0,109.0," Introducing the Head IG Boom XCeed Racquet! With this racquet, Head delivers impressive power and comfort to beginners and recreational players. At under 10 ounces strung, the IG Boom XCeed makes it easy for less advanced players to address the ball with confidence. It also comes with a luxurious 107in² head size, ensuring that performance and comfort remain high even when contact is less than perfect. To help with comfort, Head adds INNEGRA to the layup an innovative material technology that uses a low-density, high modulus fiber to increase stability and decrease vibration. Ultimately, this is a great option for improving players who want the undeniable benefits of a maneuverable racquet and a luxurious head size. The great price is a nice bonus.  ",,,,,,,,,,,,,,,,,,
137,https://img.tennis-warehouse.com/watermark/rs.php?path=HGPRR-1.jpg&nw=455,Head Gravity Pro 2025,5.0,309.0," Introducing the Gravity Pro 2025! In addition to featuring the thinnest beam in the Gravity family, this stick packs a traditional 18x20 string pattern and 59-RA stiffness, providing the laser-like trajectory and buttery feedback of a traditional player's racquet. It also features a 329 swingweight, giving it decent stability and plow-through without feeling sluggish on volleys or when accelerating through contact on groundies. Like other members of the Gravity family, it features a teardrop head shape, which creates a larger, more responsive contact area near the tip, where conventionally shaped equivalents often feel hollow and unresponsive. For 2025, Head adds a slightly more head-light balance for speed while further softening the beam, giving this already comfortable racquet even better feel. The main technology update is Auxetic 2, a unique layup construction in the yoke and handle to optimize feel and response. This model also has Graphene inside, which strengthens the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, with some nice tweaks to the feel, the Gravity Pro remains a great option for those who want a uniquely comfortable player's racquet with outstanding control and feel. ",329.0,Graphene Inside/Auxetic 2/Graphite,Low,Full,Fast,"Blue,Black",Head Hydrosorb Pro,100.0,27.0,12.59,11.7,7.0,59.0,20.0,18.0,20.0,48.0,57.0
138,https://img.tennis-warehouse.com/watermark/rs.php?path=HGTRR-1.jpg&nw=455,Head Gravity Tour 2025,4.1,309.0," Introducing the 2025 Gravity Tour! Unlike the previous generation, which had a 100in² head and 18x20 string pattern, this update features a more surgical 98in² head and a spin-friendly 16x19 string pattern (think higher launch angle and easier depth). It also packs a more stable swingweight for added plow-through and less racquet flopping on volleys. Defined by its unique teardrop head shape, the Gravity Tour has a larger contact zone (and bigger spin window) in the upper portion of the head. The result is a uniquely comfortable and responsive modern player's racquet. For 2025, Head adds  Auxetic 2  a layup construction in the yoke and handle to optimize the feel and response. This model also has Graphene inside, strengthening the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, this update represents more than an incremental tweak - it's a new racquet that pairs spin-friendly precision with the undeniable comfort and buttery feel for which the Gravity franchise is known.    ",328.0,,Low-Medium,Medium-Full,Medium-Fast,Black/Blue,Head Hydrosorb Pro,98.0,27.0,12.99,11.4,4.0,59.0,22.0,16.0,19.0,48.0,57.0
139,https://img.tennis-warehouse.com/watermark/rs.php?path=HGMPG-1.jpg&nw=455,Head Gravity MP 2025,5.0,299.0," Head adds another chapter to Gravity MP. Like the previous generation, this stick combines a 22mm beam with a 16x20 string pattern and uniquely low stiffness. The payoff is controllable power along with outstanding touch and feel. The Gravity MP 2025 also offers the benefit of a unique teardrop head shape, creating a larger, more responsive contact area near the tip, where conventionally shaped equivalents often feel hollow and unresponsive. At 11 ounces strung and boasting a sub-325 swingweight, this racquet is ideal for intermediate ball strikers, but it will also tempt the more advanced player who craves easy acceleration from the baseline and user-friendly handling at the net. The tip of the racquet features a partial CAP grommet system, improving both the response and sound of the racquet. For 2025, the Gravity MP gets a softer beam, resulting in an even more buttery feel than the previous generation. The main technology is Auxetic 2, a unique layup construction in the yoke and handle that optimizes feel and response. This model also has Graphene inside, strengthening the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, with some nice tweaks to the feel, the Gravity MP continues to be a great option for those who want a fast and uniquely comfortable modern player's racquet.  ",323.0,Graphene Inside/Auxetic 2/Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue/Black,Head Hydrosorb Pro,100.0,27.0,13.18,11.0,3.0,57.0,22.0,16.0,20.0,48.0,57.0
140,https://img.tennis-warehouse.com/watermark/rs.php?path=HGMLPG-1.jpg&nw=455,Head Gravity MP L 2025,5.0,284.0," Introducing the Gravity MP L! With this racquet, Head gives rising intermediate players an impressive combination of comfort and controllable power. At only 10.4 ounces strung, the MP L accelerates through impact with effortless speed, making it easier for improving players to generate power and spin. It also features an extremely soft beam construction, giving it a uniquely arm-friendly response. Like other members of the Gravity family, the MP L benefits from a unique teardrop head shape, which provides a larger, more responsive contact area near the tip, where conventionally shaped racquets often feel hollow and unresponsive. For 2025, Head adds a slightly more head light balance for speed while further softening the beam, giving this already comfortable racquet an even better feel. The main technology update is Auxetic 2  a unique layup construction in the yolk and handle to optimize the feel and response. This model also has Graphene inside, strengthening the frame in key locations to provide a more powerful and stable hitting experience. Ultimately, the Gravity MP L is a great option for improving players looking for controllable power and arm-friendly comfort.  ",308.0,Graphene Inside/Auxetic 2/Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue/Black,Head Hydrosorb Pro,100.0,27.0,13.3,10.4,2.0,57.0,22.0,16.0,20.0,48.0,57.0
